sentence,label
还是凸，我就想拔牙矫正了,牙齿矫正
那净牙要多少费用呢,洁牙
吃点东西就疼,无主题
牙齿有缺口补牙大概需要多少,补牙
止疼药叫什么名字,无主题
牙疼怎么办啊疼死了,牙齿疼痛
镶，是不是最简单办法？,补牙
隐形牙套一般多少钱,隐形矫正
稍等，我加你微信,无主题
可能我问题没说清楚，我想问问 走完这个流程需要几天， 还是说? 去了 以后直接就可以做这个洗牙,洁牙
是需要怎么治疗。治疗时间大概多少,无主题
我的是很小的问题,无主题
如果吃了饭还流血的话，可以再次用棉花塞进去咬住会不会好一点,牙周治疗
全瓷贴面和冷光美白哪个好,牙齿贴面
多少钱全瓷的,全瓷牙
上智齿是正位的，下智齿是全埋伏横向智齿,智齿
请问下 牙齿发炎了， 局部肿起来了 要怎么止痛啊 一个四个月的孕妇,牙齿炎症治疗
大概有补贴多少,无主题
你好，小孩牙根发炎红肿，这个该怎么治疗呢,根管治疗
溃疡部位痛，不吃辣的其它部位不痛,口腔溃疡
只几棵了,无主题
就是四环素牙,牙齿贴面
吸气就感觉有点酸酸的,牙齿脱敏
里面旁边两边都有一个智齿,智齿
这颗牙齿还有一点松动,牙齿松动
请问孩子睡着磨牙是什么原因,无主题
吃了冷热东西就痛,牙齿脱敏
我只是想做   问一下价格,无主题
溃疡怎么治疗？,口腔溃疡
义齿安装的情况如何？如果不种多少钱？,补牙
去年治疗过，有牙根,无主题
哦  是要修补还是,补牙
我是门牙缝隙大，咬合不准有点深覆合，但是不龅牙。日常看着就是缝隙大其他很正常,牙齿矫正
严重上次在同兴没拔掉越来越老火了,拔牙
我吃饼，没感觉，牙掉了,补牙
补了两天了,无主题
因为蛀牙坏了,龋齿治疗
里面是有智齿的,智齿
我在重庆杨家坪...不过这俩天我发炎很痛...我想了解一下是不是需要拔牙更好的解决方案,牙齿炎症治疗
就诊过开了消炎药,无主题
那是消炎后，还是趁早拔牙吗,牙齿炎症治疗
为啥,无主题
没有检查过，以前经常长溃疡,无主题
本来牙齿好好的就是鼻窦炎然后就开始牙疼,牙齿疼痛
牙齿拨了多年想补牙全瓷多少钱一颗,全瓷牙
深覆盖一般要多少钱,牙齿矫正
智齿长非常久了。以前没痛过。,智齿
嚼点东西就会疼,无主题
我在美团上看到有itero隐形矫正方案设计 具体包括哪些呢？,隐形矫正
您好 麻烦您将牙冠的价格发个我吗,烤瓷牙
老公现患口腔溃疡，等他好就可,口腔溃疡
烤瓷牙和全瓷牙什么区别,烤瓷牙
牙齿痛什么办法能止痛,牙齿疼痛
有些歪,牙齿矫正
我想要美白牙齿,牙齿美白
洗口时牙龈出血有时会有一大口,牙周治疗
上面牙龈,无主题
下巴后缩可以通过矫正牙齿咋改善吗,牙齿矫正
瑞典的种植门牙多少钱一颗？,牙齿种植
现在不方便，但是我这颗牙是差不多空心的，周围还有但中间是空的,龋齿治疗
所以才想知道一个大概范围,无主题
每次感冒就要口腔溃疡,口腔溃疡
要三个月后才能种啊,牙齿种植
当中劈开了,补牙
肯定是矫正的问题,牙齿矫正
骨性龅牙能带牙套矫正吗,牙齿矫正
咨询一下  是什么材质的呢,无主题
我可以自己把息肉给弄掉吗？,口腔溃疡
我之前去牙诊所都让我去大医院，说它们拔不了w,拔牙
这段时间有点隐痛隐痛的,牙齿疼痛
喜欢用牙签,无主题
我的牙本来就不白,无主题
想换全瓷的,全瓷牙
拔完脸会显得瘦吗,拔牙
隐形牙套牙齿矫正需多少钱？,隐形矫正
你好！牙齿酸是怎么回事,无主题
昨晚上六点左右出早车祸去贵阳医学院我还以为他打掉了就那会儿出血但是到现在还没好,牙周治疗
拔智齿怎么收费的需要多久可以恢复,拔牙
是修补还是镶牙啊,补牙
都长出来了,无主题
那泰州拜博的奥齿泰什么价格,牙齿种植
郴州植贝尔口腔医院,无主题
牙疼，头也疼,牙齿疼痛
如果做全瓷多少钱,全瓷牙
我就是现在补了的,无主题
请问一般种牙费用多少？,牙齿种植
那把掉后牙根会疼吗,拔牙
你好 可以约明天上午拔智齿吗？,拔牙
做隐适美牙齿矫正术后注意事项有哪些,隐形矫正
牙根烂了的话，是不是做不了根管治疗,根管治疗
牙齿不疼！,无主题
你好 我想问下隐形矫正牙套大概费用,隐形矫正
是舌头上面那一片感觉脱皮了，摸起来像肉,无主题
就是上牙   下牙没事,无主题
有洞的牙齿。,龋齿治疗
你好！请问一般带牙套需要多少钱？,无主题
如果带隐形牙套需要拔牙吗,隐形矫正
女生经期可以拔牙吗,拔牙
现在好痛，痛得睡觉都没法睡,牙齿疼痛
您好，牙齿发炎,牙齿炎症治疗
我之前不知道，今天去看的医生才知道是长的智牙,智齿
下面2个上面2个,无主题
这边有陶瓷半隐形牙套吗,隐形矫正
而且溃疡的地方凹凸不平,口腔溃疡
一套牙齿矫正要多少钱,牙齿矫正
那是怎么看的呢？得到华西看口腔溃疡吗,口腔溃疡
就是牙齿里面不是有黄色的一块一块的东西嘛,洁牙
上排好像缺牙,补牙
费用可以刷医保卡吗,无主题
刚刚进行了根管治疗。,无主题
就是最后一颗牙牙槽发黑，刷不掉,龋齿治疗
长歪了，然后发炎了，,牙齿炎症治疗
那做这个痛吗,无主题
种牙说说,牙齿种植
烤瓷就可以了,烤瓷牙
我也想洗牙,洁牙
隐形的大概需要多少？,隐形矫正
六十三岁，大牙,无主题
看起来侧面就突出来,牙齿矫正
就想问这个拔这个快不快，大概需要多少时间,拔牙
唇炎能根治吗,无主题
我现在能用什么办法止咳疼吗,无主题
你好牙疼什么可以消炎,牙齿炎症治疗
烤瓷牙好还是什么牙好呢？,烤瓷牙
门牙掉了，全瓷牙装一颗不牢固嘛,全瓷牙
好像是牙结石吧,洁牙
龅牙，不整齐,牙齿矫正
我想问下种牙 ? 2颗 ?大概多少费用,牙齿种植
多少钱，隐形矫正,隐形矫正
多少钱，可刷医保不,无主题
痛啊痛得我遭不住,牙齿疼痛
舌头有溃疡呢,无主题
拔牙后多久能好,无主题
着凉了??,无主题
emmmmmmm这个是正规的吧,无主题
没有检查过，吃了药还是痛,牙齿疼痛
这颗松动的牙！丕经常痛！我还打两消炎针,牙齿松动
我以前做的是烤瓷牙，做了有二三十年了，现在感觉吃东西牙齿有点不舒服了,无主题
怎么可以治牙痛？,牙齿疼痛
牙缝大还有外突,牙齿矫正
打桩镶牙，吃东西能不能疼啊，,补牙
我就是下面智齿长歪了,智齿
没有你们3880的是什么材质,无主题
当时拔智齿的时候医生建议前面牙杀神经做烤瓷,根管治疗
64岁，下面后面四科大牙都要拔,拔牙
智齿破了伤到牙龈怎么办,智齿
谢谢，我现在没空。牙龈半这肿了有痛感。我想暂游吃点消炎药，又不知吃么好些。,牙周治疗
我想咨询你们隐形牙套,隐形矫正
喝冰水会疼,牙齿脱敏
"我想咨询""一般牙齿贴面多少钱""",牙齿贴面
第二前磨牙,无主题
牙周病能控制不？,牙周治疗
这个好贵,无主题
可以只矫正上牙吗？,牙齿矫正
我先对比一下价位,无主题
不要钢丝,牙齿矫正
价格能给一个具体的价格吗,无主题
哪种便宜呢？,无主题
牙齿有时候要疼,牙齿疼痛
好像没有蛀  就是平时吃饭没有用它要长了牙垢   牙齿好像是空的一样,洁牙
我明天上午来拔牙,拔牙
是不是有一种隐形美矫正？,隐形矫正
价格方面呐,无主题
大牙种植,牙齿种植
痛的不行了,牙齿疼痛
那多少,无主题
假牙牙根疼是怎么回事,牙齿疼痛
我是说换牙齿的情况 换那种比较好,无主题
你们一般用什么方法治疗,无主题
能洗白？,牙齿美白
一颗普通种植牙多少钱,牙齿种植
镶完了，是不是一般的东西都可以吃,无主题
智齿是会影响到口臭吗,智齿
想拔一颗智齿,拔牙
上下两边的都疼,牙齿疼痛
没有检查，但是左脸扯着疼,无主题
我有四颗牙齿掉落,补牙
我想咨询一下地包牙,牙齿矫正
吞咽也痛,无主题
只能种？,牙齿种植
你们最经济的是多少？,无主题
请问龋齿有什么治疗方法,龋齿治疗
拔智齿脸都肿了，俩眼下眼皮淤血,无主题
拍个片多钱呀,无主题
咨询一下牙贴面,牙齿贴面
自动长,无主题
您好，请问一下，牙磨了吃什么药,无主题
不放心在门诊拔,拔牙
口腔溃疡1天后自己又不小心咬了,口腔溃疡
想先了解一下你们那儿的价格,无主题
一颗牙断了,补牙
然后导致发炎,牙齿炎症治疗
龅牙怎么搞,牙齿矫正
你们的费用是多少,无主题
前三个月左右牙齿痛拨了两棵大牙上下一棵,无主题
我想咨询一下您医院拔智齿费用是多少,拔牙
对于我朋友这种天生黄会有效果吗？,牙齿美白
您好，我智齿拔了后现在牙神经痛，这个如何治疗？,根管治疗
我想了解一下全瓷牙要多少钱一个,全瓷牙
溃疡几年了,口腔溃疡
刚长出来也能拔吗,拔牙
门牙种植,牙齿种植
应该长歪了,牙齿矫正
拔智齿会导致脸肿吗,拔牙
有一点点突出,牙齿矫正
是想洗牙，之前的是关爱卡套餐，貌似还有一次洗牙，想约一下,洁牙
我经常长溃疡怎么办,口腔溃疡
那三岁孩子一般是怎么处理的呢,无主题
正常有缝合的智齿拔牙不会这么疼是吗,拔牙
很多地方都说不能分期的隐形牙套哦。你确定你这里可以分期,隐形矫正
之前是一颗，现在基本师大牙和下面几颗都有严重的出血,牙周治疗
智齿疼出不去有没有什么快速止疼的办法,智齿冠周冲洗
我上面门牙右边一颗是进去的，下面门牙两边有点进去，没那么严重,牙齿矫正
一千多的牙 是什么材质的啊,无主题
上面有黑东西,龋齿治疗
想问下全瓷牙是个什么费用,全瓷牙
六十一周岁在私人疹所看了说是牙周炎要四千元治疗,牙周治疗
我想把大牙摘除掉大概要多少钱,拔牙
牙发炎了,牙齿炎症治疗
还没长出来完? 就可以拔吗？,无主题
这个智齿大概要多久才能长出来,智齿
牙齿松动，拔除的也有,牙齿松动
我想问一下小孩多大可以做牙窝封闭,窝沟封闭
一次费用多少,无主题
拍牙片说牙根有问题,无主题
您好，我的牙齿酸痛，牙龈出血，牙龈萎缩得很厉害，缝隙变宽，经常卡东西，请问这是怎么回事呢,牙周治疗
几年前去补过,无主题
长出来一点点！然后歪着长的！,牙齿矫正
三元桥吧,无主题
之前补了一下牙洞,无主题
我牙根已经不行了,无主题
那如果补牙不可以吗,补牙
这颗牙齿严重了，不能吃饭，也不能碰甜的,牙齿脱敏
牙齿整齐，就是有点龅,牙齿矫正
一般拔一颗多少万,拔牙
请问窝沟封闭分几种材料，最好的进口树脂材料多少钱一颗,窝沟封闭
两种的价格都说说,无主题
你把所有费用加完种植一颗是好多钱？,牙齿种植
能达到矫作用吗,牙齿矫正
补一颗,补牙
治疗第二天一直疼，一周后继续更疼，,牙齿疼痛
直接说要好多钱,无主题
你先说下多少钱,无主题
两天多了。下排最后一个，牙银肿了,牙周治疗
30多岁，先天牙不太好，门牙缝是近几年形成的,无主题
缺三颗！,补牙
有一半蛀牙,龋齿治疗
我两个门牙里面长了个牙,拔牙
你好 我智齿周围发炎了怎么办,智齿冠周冲洗
发炎中能拔吗？,牙齿炎症治疗
不会造成脸型不对称，但是会发炎的意思吗？,牙齿炎症治疗
那如果有炎症治疗费用呢,牙齿炎症治疗
断的是角,补牙
做牙齿治疗好多钱,无主题
最便宜的材料补是多少钱啊,补牙
这两天一直难受,无主题
去看医生了，说不是智齿,无主题
智齿还没完全长出来,智齿
牙槽骨吸收了,无主题
贴面和烤瓷牙是相当于在上面上一层釉的意思吗,烤瓷牙
你好，请问下隐形矫正的话是7800元一套？,隐形矫正
超声波洁牙，将牙齿上的结石、污垢全部清洗干净吗,洁牙
清洁一下牙齿,洁牙
可以喝蒲公英泡水吗？这个是消炎的吧,牙齿炎症治疗
后大牙齿右边三颗，49岁,无主题
我在两路口这儿，这儿也有一个牙科医院，我想对比一下价格再选择在哪里拔,拔牙
晚上牙齿就会很疼,牙齿疼痛
五岁孩子大牙中间全烂掉了该怎么治疗,龋齿治疗
我家宝宝牙疼,牙齿疼痛
晚上就开始牙齿痛是大牙,牙齿疼痛
你这么说……我就想知道你们的收费标准，大慨几多钱，医保卡能用吗？,无主题
一个多月，是单颗,无主题
可以值骨粉的时候和植牙一起吗,牙齿种植
发炎了应该是,牙齿炎症治疗
向我这种怎么冶,无主题
应该是骨龅吧,牙齿矫正
最坏花多少钱,无主题
你好，我这个牙齿上面里面有个自己掉了正常吗,补牙
不知道是不是发炎了,牙齿炎症治疗
是全部费用？还有别的费用！材料是哪个国家的？,无主题
一般来说是可以矫正到一起吗,牙齿矫正
53岁，我现在上面是活动牙,无主题
有时吃饭痛,无主题
做三个牙齿一个套的根管要多少钱,根管治疗
右上大牙疼痛，会引发头痛,牙齿疼痛
那如果后期要打支抗针的话要多少钱,无主题
你好拔智齿一颗要多少钱,拔牙
是瞌掉的,补牙
快速止痛,牙齿疼痛
然后牙齿痛,牙齿疼痛
3个小时才拔掉,无主题
如果拔智齿是多少钱,拔牙
长智齿牙龈周围全部肿起来了，张嘴困难，吞咽痛,智齿冠周冲洗
你们拔智齿多少钱一颗,拔牙
貌似长智齿处牙龈发炎了，很痛，张嘴，吞口水都痛，怎么办呀,智齿冠周冲洗
